[0527/232501.580:INFO:CONSOLE:1] "%c [object HTMLImageElement]", source: https://www.douyin.com/video/7642989080074030390?previous_page=web_code_link (1)
[0527/232505.941:INFO:CONSOLE:0] "[.WebGL-0x12e4072f4600]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels", source: https://www.douyin.com/video/7642989080074030390 (0)
[0527/232508.321:INFO:CONSOLE:2] "The Content Security Policy directive 'upgrade-insecure-requests' is ignored when delivered in a report-only policy.", source: https://lf-douyin-pc-web.douyinstatic.com/obj/douyin-pc-web/ies/douyin_web/async/81708.2d357fed.js (2)
[0527/232508.528:INFO:CONSOLE:2] "The Content Security Policy directive 'upgrade-insecure-requests' is ignored when delivered in a report-only policy.", source: https://lf-douyin-pc-web.douyinstatic.com/obj/douyin-pc-web/ies/douyin_web/async/81708.2d357fed.js (2)
[0527/232508.528:INFO:CONSOLE:2] "The Content Security Policy directive 'upgrade-insecure-requests' is ignored when delivered in a report-only policy.", source: https://lf-douyin-pc-web.douyinstatic.com/obj/douyin-pc-web/ies/douyin_web/async/81708.2d357fed.js (2)
[0527/232508.530:INFO:CONSOLE:2] "The Content Security Policy directive 'upgrade-insecure-requests' is ignored when delivered in a report-only policy.", source: https://lf-douyin-pc-web.douyinstatic.com/obj/douyin-pc-web/ies/douyin_web/async/81708.2d357fed.js (2)
[0527/232508.595:INFO:CONSOLE:0] "[.WebGL-0x12e406fcd200]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels", source: https://www.douyin.com/video/7642989080074030390 (0)
[0527/232508.739:INFO:CONSOLE:3] "The Content Security Policy directive 'upgrade-insecure-requests' is ignored when delivered in a report-only policy.", source:  (3)
[0527/232508.739:INFO:CONSOLE:3] "The Content Security Policy directive 'upgrade-insecure-requests' is ignored when delivered in a report-only policy.", source:  (3)
[0527/232508.741:INFO:CONSOLE:3] "The Content Security Policy directive 'upgrade-insecure-requests' is ignored when delivered in a report-only policy.", source:  (3)
[0527/232508.828:INFO:CONSOLE:0] "[.WebGL-0x12e4072f6a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)", source: https://www.douyin.com/video/7642989080074030390 (0)
[0527/232508.829:INFO:CONSOLE:3] "[c0]", source:  (3)
